product_id,code,name_short_en,product_level,top_parent_id,product_id_hierarchy
1122,4003,Reclaimed rubber,4,6,6.139.1122
1123,4004,Scrap of rubber,4,6,6.139.1123
1124,4005,Compounded rubber,4,6,6.139.1124
1125,4006,Unvulcanized rubber rods,4,6,6.139.1125
1126,4007,Vulcanized rubber thread and cord,4,6,6.139.1126
1127,4008,Vulcanized rubber plates,4,6,6.139.1127
1128,4009,Vulcanized rubber tubes,4,6,6.139.1128
1129,4010,Conveyor belts of vulcanized rubber,4,6,6.139.1129
1130,4011,New pneumatic tires of rubber,4,6,6.139.1130
1131,4012,Used pneumatic tires of rubber,4,6,6.139.1131
1132,4013,Rubber inner tubes,4,6,6.139.1132
1133,4014,Rubber hygenic or pharmeceutical items,4,6,6.139.1133
1134,4015,Vulcanized rubber articles of apparel,4,6,6.139.1134
1135,4016,Other articles of vulcanized rubber,4,6,6.139.1135
1136,4017,Hard rubber,4,6,6.139.1136
1137,4101,Raw hides of bovines or equines,4,2,2.140.1137
1138,4102,Raw skins of sheep or lambs,4,2,2.140.1138
1139,4103,Other raw hides and skins,4,2,2.140.1139
1140,4104,Tanned hides of bovines or equines,4,2,2.140.1140
1141,4105,Tanned sheepskins,4,2,2.140.1141
1142,4106,Tanned skins of other animals,4,2,2.140.1142
1143,4107,Bovine leather further prepared,4,2,2.140.1143
1144,4108,Chamois leather,4,2,2.140.1144
1145,4109,Patent leather,4,2,2.140.1145
1146,4110,Waste of leather,4,2,2.140.1146
1147,4111,Composition leather,4,2,2.140.1147
1148,4201,Saddlery and harnesses,4,2,2.141.1148
1149,4202,Trunks or cases,4,2,2.141.1149
1150,4203,Leather apparel,4,2,2.141.1150
1151,4204,Articles of leather for technical uses,4,2,2.141.1151
1152,4205,Other articles of leather,4,2,2.141.1152
1153,4206,Articles of gut,4,2,2.141.1153
1154,4301,Other raw furskins,4,2,2.142.1154
1155,4302,Other tanned furskins,4,2,2.142.1155
1156,4303,Furskin apparel,4,2,2.142.1156
1157,4304,Artificial fur,4,2,2.142.1157
1158,4401,Fuel wood,4,2,2.143.1158
1159,4402,Wood charcoal,4,2,2.143.1159
1160,4403,Wood in the rough,4,2,2.143.1160
1161,4404,Strips and other pieces of wood,4,2,2.143.1161
1162,4405,Wood wool or flour,4,2,2.143.1162
1163,4406,Wooden railway ties,4,2,2.143.1163
1164,4407,Wood sawn lengthwise,4,2,2.143.1164
1165,4408,Sheets for veneering for plywood,4,2,2.143.1165
1166,4409,Wood shaped along its edges,4,2,2.143.1166
1167,4410,Particle board and similar board,4,2,2.143.1167
1168,4411,Fiberboard of wood,4,2,2.143.1168
1169,4412,Plywood,4,2,2.143.1169
1170,4413,Densified wood,4,2,2.143.1170
1171,4414,Wooden frames,4,2,2.143.1171
1172,4415,Packing boxes,4,2,2.143.1172
1173,4416,"Casks, barrels, etc. of wood",4,2,2.143.1173
1174,4417,Wooden tools,4,2,2.143.1174
1175,4418,Wood carpentry for construction,4,2,2.143.1175
1176,4419,Wooden kitchenware,4,2,2.143.1176
1177,4420,"Wood marquetry, ornaments, etc.",4,2,2.143.1177
1178,4421,Other articles of wood,4,2,2.143.1178
1179,4501,"Natural cork, raw",4,2,2.144.1179
1180,4502,"Natural cork, debacked",4,2,2.144.1180
1181,4503,Articles of natural cork,4,2,2.144.1181
1182,4504,Agglomerated cork,4,2,2.144.1182
1183,4601,Products of plaiting materials,4,2,2.145.1183
1184,4602,Basketwork,4,2,2.145.1184
1185,4701,Mechanical woodpulp,4,2,2.146.1185
1186,4702,"Chemical woodpulp, dissolving grade",4,2,2.146.1186
1187,4703,"Chemical woodpulp, soda or sulfate",4,2,2.146.1187
1188,4704,"Chemical woodpulp, sulfite",4,2,2.146.1188
1189,4705,Semichemical woodpulp,4,2,2.146.1189
1190,4706,Pulps of recovered paper fibers,4,2,2.146.1190
1191,4707,Paper waste,4,2,2.146.1191
1192,4801,Newsprint,4,2,2.147.1192
1193,4802,Paper used for graphic purposes,4,2,2.147.1193
1194,4803,Tissue,4,2,2.147.1194
1195,4804,Uncoated kraft paper and paperboard,4,2,2.147.1195
1196,4805,Other uncoated paper and paperboard,4,2,2.147.1196
1197,4806,Transparent paper,4,2,2.147.1197
1198,4807,Uncoated composite paper,4,2,2.147.1198
1199,4808,Corrugated paper and paperboard,4,2,2.147.1199
1200,4809,Carbon paper,4,2,2.147.1200
1201,4810,"Paper and paperboard, coated with kaolin",4,2,2.147.1201
1202,4811,"Cellulose wadding, coated",4,2,2.147.1202
1203,4812,Filter blocks of paper pulp,4,2,2.147.1203
1204,4813,Cigarette paper,4,2,2.147.1204
1205,4814,Wallpaper,4,2,2.147.1205
1206,4815,Floor coverings of paper,4,2,2.147.1206
1207,4816,Other carbon paper,4,2,2.147.1207
1208,4817,Letterstock,4,2,2.147.1208
1209,4818,Toilet paper,4,2,2.147.1209
1210,4819,Cardboard packing containers,4,2,2.147.1210
1211,4820,Notebooks,4,2,2.147.1211
1212,4821,Paper labels,4,2,2.147.1212
1213,4822,"Bobbins, spools, cops of paper",4,2,2.147.1213
1214,4823,Other paper cut to size,4,2,2.147.1214
1215,4901,"Books, brochures etc.",4,2,2.148.1215
1216,4902,"Newspapers, journals and periodicals",4,2,2.148.1216
1217,4903,Children's books,4,2,2.148.1217
1218,4904,"Music, printed or in manuscript",4,2,2.148.1218
1219,4905,Maps,4,2,2.148.1219
1220,4906,"Architectural, engineering, etc. drawings",4,2,2.148.1220
1221,4907,Unused stamps,4,2,2.148.1221
1222,4908,Transfers (decalcomanias),4,2,2.148.1222
1223,4909,Printed or illustrated postcards,4,2,2.148.1223
1224,4910,Calendars,4,2,2.148.1224
1225,4911,Other printed matter,4,2,2.148.1225
1226,5001,Silkworm cocoons,4,1,1.149.1226
1227,5002,Raw silk,4,1,1.149.1227
1228,5003,Silk waste,4,1,1.149.1228
1229,5004,Silk yarn,4,1,1.149.1229
1230,5005,Yarn from silk waste,4,1,1.149.1230
1231,5006,"Silk yarn, for retail sale",4,1,1.149.1231
1232,5007,Woven silk fabrics,4,1,1.149.1232
1233,5101,Wool,4,1,1.150.1233
1234,5102,Animal hair,4,1,1.150.1234
1235,5103,Wool or animal hair waste,4,1,1.150.1235
1236,5104,Garnetted stock of wool or animal hair,4,1,1.150.1236
1237,5105,"Wool, combed",4,1,1.150.1237
1238,5106,"Yarn of carded wool, not for retail sale",4,1,1.150.1238
1239,5107,"Yarn of combed wool, not for retail sale",4,1,1.150.1239
1240,5108,"Yarn of animal hair, not for retail sale",4,1,1.150.1240
1241,5109,"Yarn of wool or animal hair, for retail sale",4,1,1.150.1241
1242,5110,Yarn of coarse animal hair or of horsehair,4,1,1.150.1242
1243,5111,Woven fabrics of carded wool,4,1,1.150.1243
1244,5112,Woven fabrics of combed wool,4,1,1.150.1244
1245,5113,Woven fabrics of coarse animal hair,4,1,1.150.1245
1246,5201,Raw cotton,4,1,1.151.1246
1247,5202,Cotton waste,4,1,1.151.1247
1248,5203,"Cotton, carded or combed",4,1,1.151.1248
1249,5204,Cotton sewing thread,4,1,1.151.1249
1250,5205,Cotton yarn of > 85%,4,1,1.151.1250
1251,5206,Cotton yarn of < 85%,4,1,1.151.1251
1252,5207,Cotton yarn for retail sale,4,1,1.151.1252
1253,5208,Woven fabrics of cotton of > 85% weighing < 200 g/m2,4,1,1.151.1253
1254,5209,Woven fabrics of cotton of < 85% weighing > 200 g/m2,4,1,1.151.1254
1255,5210,Woven fabrics of cotton of < 85% weighing < 200 g/m2,4,1,1.151.1255
1256,5211,Woven fabrics of cotton of < 85% weighing > 200 g/m2,4,1,1.151.1256
1257,5212,Other woven cotton fabrics,4,1,1.151.1257
1258,5301,"Flax, raw or processed",4,1,1.152.1258
1259,5302,Hemp fiber,4,1,1.152.1259
1260,5303,Textile bast fibers,4,1,1.152.1260
1261,5304,Sisal and agave fibers,4,1,1.152.1261
1262,5305,Vegetable textile fibers,4,1,1.152.1262
1263,5306,Flax yarn,4,1,1.152.1263
1264,5307,Yarn of textile bast fibers,4,1,1.152.1264
1265,5308,Yarn of other vegetable textile fibers,4,1,1.152.1265
1266,5309,Woven fabrics of flax,4,1,1.152.1266
1267,5310,Woven fabrics of jute or of other textile bast fibers,4,1,1.152.1267
1268,5311,Woven fabrics of vegetable textile fibers,4,1,1.152.1268
1269,5401,Synthetic sowing thread,4,1,1.153.1269
1270,5402,Synthetic filament yarn,4,1,1.153.1270
1271,5403,Artificial filament yarn,4,1,1.153.1271
1272,5404,"Synthetic monofilament >67 dtex, thickness < 1mm",4,1,1.153.1272
1273,5405,"Artificial monofilament >67dtex t<1mm, strip, straws t<5mm",4,1,1.153.1273
1274,5406,Synthetic filament yarn for retail sale,4,1,1.153.1274
1275,5407,Woven fabrics of synthetic filament yarn,4,1,1.153.1275
1276,5408,Woven fabrics of artificial filament yarn,4,1,1.153.1276
1277,5501,Synthetic filament tow,4,1,1.154.1277
1278,5502,Artificial filament tow,4,1,1.154.1278
1279,5503,Synthetic staple fibers,4,1,1.154.1279
1280,5504,"Artificial staple fibers, not processed for spinning",4,1,1.154.1280
1281,5505,Waste of man-made fibers,4,1,1.154.1281
1282,5506,"Synthetic staple fibers, processed",4,1,1.154.1282
1283,5507,"Artificial staple fibers, processed",4,1,1.154.1283
1284,5508,Synthetic staple fibers sewing thread,4,1,1.154.1284
1285,5509,"Yarn of synthetic staple fibers, not for retail sale",4,1,1.154.1285
1286,5510,"Yarn of artificial staple fibers, not for retail sale",4,1,1.154.1286
1287,5511,"Yarn of synthetic staple fibers, for retail sale",4,1,1.154.1287
1288,5512,Woven fabrics of > 85% synthetic staple fibers,4,1,1.154.1288
1289,5513,Woven fabrics of < 85% synthetic staple fibers weighing < 170 g/m2,4,1,1.154.1289
1290,5514,Woven fabrics of < 85% synthetic staple fibers weighing > 170 g/m2,4,1,1.154.1290
1291,5515,Other woven fabrics of synthetic staple fibers,4,1,1.154.1291
1292,5516,Woven fabrics of artificial staple fibers,4,1,1.154.1292
1293,5601,Wadding of textile materials,4,1,1.155.1293
1294,5602,Felt,4,1,1.155.1294
1295,5603,Nonwoven textiles,4,1,1.155.1295
1296,5604,Rubber textiles,4,1,1.155.1296
1297,5605,Metallised yarn,4,1,1.155.1297
1298,5606,Gimp yarn,4,1,1.155.1298
1299,5607,Twine and ropes of baste fibers,4,1,1.155.1299
1300,5608,Nets,4,1,1.155.1300
1301,5609,"Articles of yarn, rope etc not elsewhere clasified",4,1,1.155.1301
1302,5701,"Carpets, knotted",4,1,1.156.1302
1303,5702,Woven carpets and rugs,4,1,1.156.1303
1304,5703,"Carpets, tufted",4,1,1.156.1304
1305,5704,Carpets of felt,4,1,1.156.1305
1306,5705,Other carpets,4,1,1.156.1306
1307,5801,Woven pile fabrics,4,1,1.157.1307
1308,5802,Terry cloth,4,1,1.157.1308
1309,5803,Gauze,4,1,1.157.1309
1310,5804,Lace and net fabrics,4,1,1.157.1310
1311,5805,Hand-woven tapestries,4,1,1.157.1311
1312,5806,Narrow woven fabrics,4,1,1.157.1312
1313,5807,Labels and badges of textiles,4,1,1.157.1313
1314,5808,Braids in piece,4,1,1.157.1314
1315,5809,Woven fabric incorporating metal threads,4,1,1.157.1315
1316,5810,Embroidery in the piece,4,1,1.157.1316
1317,5811,Quilted textile products,4,1,1.157.1317
1318,5901,Stiffened textiles,4,1,1.158.1318
1319,5902,Tire cord fabric,4,1,1.158.1319
1320,5903,Textile fabrics impregnated with plastics,4,1,1.158.1320
1321,5904,Linoleum,4,1,1.158.1321
1322,5905,Textile wall coverings,4,1,1.158.1322
1323,5906,Rubberized textile fabrics,4,1,1.158.1323
1324,5907,"Other textile fabrics impregnated, coated or covered",4,1,1.158.1324
1325,5908,Textile wicks,4,1,1.158.1325
1326,5909,Textile hosepiping and similar tubing,4,1,1.158.1326
1327,5910,"Transmission belts or belting, of textile material",4,1,1.158.1327
1328,5911,Textile articles for technical use,4,1,1.158.1328
1329,6001,"Pile fabrics, knit",4,1,1.159.1329
1330,6002,Other knitted fabrics,4,1,1.159.1330
1331,6101,"Men's overcoats, knit",4,1,1.160.1331
1332,6102,"Women's overcoats, knit",4,1,1.160.1332
1333,6103,"Men's suits, knit",4,1,1.160.1333
1334,6104,"Women's suits, knit",4,1,1.160.1334
1335,6105,"Men's shirts, knit",4,1,1.160.1335
1336,6106,"Women's shirts, knit",4,1,1.160.1336
1337,6107,"Men's undergarments, knit",4,1,1.160.1337
1338,6108,"Women's undergarments, knit",4,1,1.160.1338
1339,6109,"T-shirts, knit",4,1,1.160.1339
1340,6110,"Sweaters, pullovers, sweatshirts etc., knit",4,1,1.160.1340
1341,6111,"Babies' garments, knit",4,1,1.160.1341
1342,6112,"Activewear, knit",4,1,1.160.1342
1343,6113,Garments knit with impregnated fibers,4,1,1.160.1343
1344,6114,"Other garments, knit",4,1,1.160.1344
1345,6115,"Socks, stockings, etc., knit",4,1,1.160.1345
1346,6116,"Gloves, knit",4,1,1.160.1346
1347,6117,"Other clothing accesories, knit",4,1,1.160.1347
1348,6201,"Men's overcoats, not knit",4,1,1.161.1348
1349,6202,"Womens overcoats, not knit",4,1,1.161.1349
1350,6203,Men's suits and pants,4,1,1.161.1350
1351,6204,Women's suits and pants,4,1,1.161.1351
1352,6205,Men's shirts,4,1,1.161.1352
1353,6206,Women's shirts,4,1,1.161.1353
1354,6207,Men's undergarments,4,1,1.161.1354
1355,6208,Women's undergarments,4,1,1.161.1355
1356,6209,Babies' garments,4,1,1.161.1356
1357,6210,Garments made of textile felts and nonwoven fabric,4,1,1.161.1357
1358,6211,Activewear,4,1,1.161.1358
1359,6212,Brassieres,4,1,1.161.1359
1360,6213,Handkerchiefs,4,1,1.161.1360
1361,6214,"Shawls, scarves, etc.",4,1,1.161.1361
1362,6215,"Ties, bow ties and cravats",4,1,1.161.1362
1363,6216,Gloves,4,1,1.161.1363
1364,6217,Other clothing accesories,4,1,1.161.1364
1365,6301,Blankets,4,1,1.162.1365
1366,6302,House linen,4,1,1.162.1366
1367,6303,Curtains,4,1,1.162.1367
1368,6304,Other furnishing articles,4,1,1.162.1368
1369,6305,Bags for packing goods,4,1,1.162.1369
1370,6306,"Tents, tarpaulins, etc.",4,1,1.162.1370
1371,6307,Other made up articles,4,1,1.162.1371
1372,6308,Needlecraft sets of woven fabric and yarn,4,1,1.162.1372
1373,6309,Used clothes and textiles,4,1,1.162.1373
1374,6310,Used or new rags textile scraps,4,1,1.162.1374
1375,6401,Waterproof footwear,4,1,1.163.1375
1376,6402,Other footwear of rubber or plastics,4,1,1.163.1376
1377,6403,Leather footwear,4,1,1.163.1377
1378,6404,Textile footwear,4,1,1.163.1378
1379,6405,Other footwear,4,1,1.163.1379
1380,6406,Parts of footwear,4,1,1.163.1380
1381,6501,Hat forms,4,1,1.164.1381
1382,6502,Hat shapes,4,1,1.164.1382
1383,6503,Felt hats,4,1,1.164.1383
1384,6504,Hats,4,1,1.164.1384
1385,6505,"Hats, knit",4,1,1.164.1385
1386,6506,Other headgear,4,1,1.164.1386
1387,6507,Headbands,4,1,1.164.1387
1388,6601,Umbrellas,4,1,1.165.1388
1389,6602,Walking sticks,4,1,1.165.1389
1390,6603,Parts of umbrellas or walking sticks,4,1,1.165.1390
1391,6701,Feathers or down,4,1,1.166.1391
1392,6702,Artificial flowers,4,1,1.166.1392
1393,6703,Human animal hair prepared for use in wigs,4,1,1.166.1393
1394,6704,Wigs,4,1,1.166.1394
1395,6801,"Flagstones, of natural stone",4,3,3.167.1395
1396,6802,Worked building stone,4,3,3.167.1396
1397,6803,Worked slate,4,3,3.167.1397
1398,6804,Grindstones,4,3,3.167.1398
1399,6805,Natural or artificial abrasive powder,4,3,3.167.1399
1400,6806,Mineral wools and insulating materials,4,3,3.167.1400
1401,6807,Asphalt,4,3,3.167.1401
1402,6808,Panels of vegetable fibers,4,3,3.167.1402
1403,6809,Plaster articles,4,3,3.167.1403
1404,6810,"Articles of cement, of concrete or of artificial stone",4,3,3.167.1404
1405,6811,Asbestos-cement or cellulose fiber-cement,4,3,3.167.1405
1406,6812,Asbestos fibres,4,3,3.167.1406
1407,6813,Friction material and articles thereof,4,3,3.167.1407
1408,6814,Mica articles,4,3,3.167.1408
1409,6815,Articles of stone or of other mineral substances,4,3,3.167.1409
1410,6901,"Bricks, blocks, and other ceramic goods",4,3,3.168.1410
1411,6902,"Bricks, tiles and similar refractory ceramic constructional goods",4,3,3.168.1411
1412,6903,Other refractory ceramic goods,4,3,3.168.1412
1413,6904,Ceramic building bricks,4,3,3.168.1413
1414,6905,Architectural ceramic ornaments,4,3,3.168.1414
1415,6906,Ceramic pipes,4,3,3.168.1415
1416,6907,Unglazed ceramic flags and pavers,4,3,3.168.1416
1417,6908,Glazed ceramic flags and pavers,4,3,3.168.1417
1418,6909,Ceramic wares for technical ware,4,3,3.168.1418
1419,6910,"Ceramic sinks, washbasins, and similar sanitary fixtures",4,3,3.168.1419
1420,6911,Porcelain or china household articles,4,3,3.168.1420
1421,6912,Ceramic household articles,4,3,3.168.1421
1422,6913,Ornamental ceramic articles,4,3,3.168.1422
1423,6914,Other ceramic articles,4,3,3.168.1423
1424,7001,Cullet and other scraps of glass,4,3,3.169.1424
1425,7002,Glass balls,4,3,3.169.1425
1426,7003,"Glass, cast or rolled",4,3,3.169.1426
1427,7004,Drawn and blown glass,4,3,3.169.1427
1428,7005,Float glass,4,3,3.169.1428
1429,7006,Worked glass,4,3,3.169.1429
1430,7007,Safety glass,4,3,3.169.1430
1431,7008,Multiple-walled insulating glass,4,3,3.169.1431
1432,7009,Glass mirrors,4,3,3.169.1432
1433,7010,Glass containers for conveyance,4,3,3.169.1433
1434,7011,Glass envelopes,4,3,3.169.1434
1435,7012,Glass inners for vacuum flasks,4,3,3.169.1435
1436,7013,Glassware for interior decorative use,4,3,3.169.1436
1437,7014,Signaling glassware,4,3,3.169.1437
1438,7015,Clock or watch glasses and similar glasses,4,3,3.169.1438
1439,7016,Glass paving blocks or other molded products,4,3,3.169.1439
1440,7017,"Laboratory, hygienic or pharmaceutical glassware",4,3,3.169.1440
1441,7018,Glass beads,4,3,3.169.1441
1442,7019,Glass fibers,4,3,3.169.1442
1443,7020,Other articles of glass,4,3,3.169.1443
1444,7101,Pearls,4,3,3.170.1444
1445,7102,Diamonds,4,3,3.170.1445
1446,7103,Precious stones,4,3,3.170.1446
1447,7104,Synthetic precious stones,4,3,3.170.1447
1448,7105,Diamond dust,4,3,3.170.1448
1449,7106,Silver,4,3,3.170.1449
1450,7107,Silver clad metals,4,3,3.170.1450
1451,7108,Gold,4,3,3.170.1451
1452,7109,Gold clad metals,4,3,3.170.1452
1453,7110,Platinum,4,3,3.170.1453
1454,7111,Platinum clad metals,4,3,3.170.1454
1455,7112,Scrap of precious metal,4,3,3.170.1455
1456,7113,Jewelry of precious metal,4,3,3.170.1456
1457,7114,Goldsmith and silversmith wares,4,3,3.170.1457
1458,7115,Other articles of precious metals,4,3,3.170.1458
1459,7116,Articles of precious stones,4,3,3.170.1459
1460,7117,Imitation jewelry,4,3,3.170.1460
1461,7118,Coin,4,3,3.170.1461
1462,7201,Pig iron,4,5,5.171.1462
1463,7202,Ferroalloys,4,5,5.171.1463
1464,7203,Ferrous products from the reduction of iron ore,4,5,5.171.1464
1465,7204,Ferrous waste and scrap,4,5,5.171.1465
1466,7205,Powders of iron or steel,4,5,5.171.1466
1467,7206,Iron and nonalloy steel,4,5,5.171.1467
1468,7207,Semifinished products of iron or nonalloy steel,4,5,5.171.1468
1469,7208,"Flat-rolled iron, width > 600mm, hot-rolled, not clad",4,5,5.171.1469
1470,7209,"Flat-rolled iron, width > 600mm, cold-rolled, not clad",4,5,5.171.1470
1471,7210,"Flat rolled iron, width > 600mm, clad",4,5,5.171.1471
1472,7211,"Flat-rolled iron, width < 600mm, not clad",4,5,5.171.1472
1473,7212,"Flat-rolled iron, width < 600mm, clad",4,5,5.171.1473
1474,7213,Hot rolled bars of iron,4,5,5.171.1474
1475,7214,"Other bars of iron, not further worked than forged",4,5,5.171.1475
1476,7215,Other bars and rods of iron or nonalloy steel,4,5,5.171.1476
1477,7216,Angles of iron or nonalloy steel,4,5,5.171.1477
1478,7217,Wire of iron or nonalloy steel,4,5,5.171.1478
1479,7218,Stainless steel in ingots,4,5,5.171.1479
1480,7219,Flat-rolled products of stainless steel of a width > 600 mm,4,5,5.171.1480
1481,7220,Flat-rolled products of stainless steel of a width < 600 mm,4,5,5.171.1481
1482,7221,"Bars of stainless steel, hot-rolled",4,5,5.171.1482
1483,7222,Other bars and rods of stainless steel,4,5,5.171.1483
1484,7223,Wire of stainless steel,4,5,5.171.1484
1485,7224,Other alloy steel in primary form,4,5,5.171.1485
1486,7225,"Flat-rolled products of other alloy steel, width > 600 mm",4,5,5.171.1486
1487,7226,"Flat-rolled products of other alloy steel, width < 600 mm",4,5,5.171.1487
1488,7227,Bars of other alloy steel,4,5,5.171.1488
1489,7228,Other bars and rods of other alloy steel,4,5,5.171.1489
1490,7229,Wire of other alloy steel,4,5,5.171.1490
1491,7301,Sheet piling of iron or steel,4,5,5.172.1491
1492,7302,Railway construction material of iron or steel,4,5,5.172.1492
1493,7303,Tubes of cast iron,4,5,5.172.1493
1494,7304,"Tubes, seamless, of iron or steel",4,5,5.172.1494
1495,7305,"Other tubes and pipes, diameter > 406.4 mm, of iron or steel",4,5,5.172.1495
1496,7306,"Other tubes, pipes and hollow profiles of iron or steel",4,5,5.172.1496
1497,7307,Tube or pipe fittings of iron or steel,4,5,5.172.1497
1498,7308,"Structures and their parts, of iron or steel",4,5,5.172.1498
1499,7309,"Tanks etc. > 300 liters, iron or steel",4,5,5.172.1499
1500,7310,"Tanks etc. < 300 liters, iron or steel",4,5,5.172.1500
1501,7311,Containers for compressed or liquified gas,4,5,5.172.1501
1502,7312,"Wire of iron or steel, not insulated",4,5,5.172.1502
1503,7313,Barbed wire of iron or steel,4,5,5.172.1503
1504,7314,Cloth of iron or steel wire,4,5,5.172.1504
1505,7315,Chain of iron or steel,4,5,5.172.1505
1506,7316,Anchors of iron or steel,4,5,5.172.1506
1507,7317,Nails and similar articles of iron or steel,4,5,5.172.1507
1508,7318,Screws and similar articles of iron or steel,4,5,5.172.1508
1509,7319,Articles for sewing of iron or steel,4,5,5.172.1509
1510,7320,Springs of iron or steel,4,5,5.172.1510
1511,7321,Stoves and similar non-electric appliances of iron or steel,4,5,5.172.1511
1512,7322,Radiators for central heating of iron or steel,4,5,5.172.1512
1513,7323,Household articles of iron or steel,4,5,5.172.1513
1514,7324,Sanitary ware and parts of iron or steel,4,5,5.172.1514
1515,7325,Other cast articles of iron or steel,4,5,5.172.1515
1516,7326,Other articles of iron or steel,4,5,5.172.1516
1517,7401,Copper mattes,4,5,5.173.1517
1518,7402,Unrefined copper,4,5,5.173.1518
1519,7403,Refined copper and copper alloys,4,5,5.173.1519
